"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"Region","VSCI Scores 2001-2003","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,31.2848495981442
"Region","VSCI Scores 2001-2003","VSCIVCPMI","5Pct",5,32.4611700915293,"",14.15835219,37.7367911574689
"Region","VSCI Scores 2001-2003","VSCIVCPMI","10Pct",10,38.0574702436628,"",32.012390575821,42.064045755213
"Region","VSCI Scores 2001-2003","VSCIVCPMI","15Pct",19,41.3252674831625,"",37.0519654507349,45.842790952825
"Region","VSCI Scores 2001-2003","VSCIVCPMI","20Pct",28,44.3145449850185,"",40.5092362450571,47.5893697508142
"Region","VSCI Scores 2001-2003","VSCIVCPMI","25Pct",37,46.9949668607713,"",43.189909204533,51.4855498927673
"Region","VSCI Scores 2001-2003","VSCIVCPMI","30Pct",48,50.5889559692001,"",46.0887978427888,54.6701248896195
"Region","VSCI Scores 2001-2003","VSCIVCPMI","35Pct",58,54.3957051970931,"",47.4789524017954,56.0608419357007
"Region","VSCI Scores 2001-2003","VSCIVCPMI","40Pct",64,55.2290980897712,"",51.1443504743738,59.9332459487783
"Region","VSCI Scores 2001-2003","VSCIVCPMI","45Pct",76,57.3990092879301,"",54.466863979906,61.2815085751363
"Region","VSCI Scores 2001-2003","VSCIVCPMI","50Pct",90,60.195536472752,"",56.0510624449373,62.7655129211273
"Region","VSCI Scores 2001-2003","VSCIVCPMI","55Pct",99,61.9245913187581,"",59.4402934760116,65.1602541369189
"Region","VSCI Scores 2001-2003","VSCIVCPMI","60Pct",115,63.5362623567191,"",61.1665260447438,65.8504048197954
"Region","VSCI Scores 2001-2003","VSCIVCPMI","65Pct",126,65.3903280178969,"",62.0973801009771,66.9135830827027
"Region","VSCI Scores 2001-2003","VSCIVCPMI","70Pct",132,66.0334862280495,"",64.9702447764006,69.725752433413
"Region","VSCI Scores 2001-2003","VSCIVCPMI","75Pct",143,67.7973059049677,"",65.8820526663242,71.4935981075372
"Region","VSCI Scores 2001-2003","VSCIVCPMI","80Pct",155,70.472731488885,"",67.6371061488943,72.375493757101
"Region","VSCI Scores 2001-2003","VSCIVCPMI","85Pct",171,72.140320254963,"",70.0803185925009,73.0155875690589
"Region","VSCI Scores 2001-2003","VSCIVCPMI","90Pct",178,72.9763240629334,"",72.3462180877785,74.3213751131205
"Region","VSCI Scores 2001-2003","VSCIVCPMI","95Pct",188,75.2136769684736,"",73.8842012916529,77.4221892269619
"Region","VSCI Scores 2001-2003","VSCIVCPMI","99Pct",202,80.3546205184481,"",79.4171000066044,82.65137287
"Region","VSCI Scores 2001-2003","VSCIVCPMI","Mean",206,57.3239592606487,"1.2660509244671",54.8425450460995,59.8053734751978
"Region","VSCI Scores 2001-2003","VSCIVCPMI","Variance",206,201.74688179209,"31.0748851128279",140.841226147227,262.652537436952
"Region","VSCI Scores 2001-2003","VSCIVCPMI","Std. Deviation",206,14.2037629448006,"1.09389621727681",12.0597657561134,16.3477601334877
"Region","VSCI Scores 2004-2006","VSCIVCPMI","1Pct",1,18.105,"",18.105,23.1039509797591
"Region","VSCI Scores 2004-2006","VSCIVCPMI","5Pct",4,26.0212658319157,"",18.105,39.1973767602573
"Region","VSCI Scores 2004-2006","VSCIVCPMI","10Pct",11,39.4374518093253,"",25.677643195834,45.7282522306624
"Region","VSCI Scores 2004-2006","VSCIVCPMI","15Pct",25,45.691036698818,"",39.3520240233691,47.6029038381552
"Region","VSCI Scores 2004-2006","VSCIVCPMI","20Pct",30,47.0529433723128,"",42.9502322612683,50.7537692590433
"Region","VSCI Scores 2004-2006","VSCIVCPMI","25Pct",38,49.7694797610632,"",46.0145786330775,54.5609946460272
"Region","VSCI Scores 2004-2006","VSCIVCPMI","30Pct",49,53.5612702214286,"",48.6230634951121,56.7246924532812
"Region","VSCI Scores 2004-2006","VSCIVCPMI","35Pct",59,55.9274394120652,"",52.2766164846591,60.0131591208773
"Region","VSCI Scores 2004-2006","VSCIVCPMI","40Pct",69,59.0191558044316,"",54.5397666451496,62.3515157315816
"Region","VSCI Scores 2004-2006","VSCIVCPMI","45Pct",79,60.8687183696999,"",56.5311905745803,65.0978601092829
"Region","VSCI Scores 2004-2006","VSCIVCPMI","50Pct",96,63.655679171501,"",59.6259020874508,67.2763397505005
"Region","VSCI Scores 2004-2006","VSCIVCPMI","55Pct",104,65.6092452008662,"",61.2870172313095,68.0295004972595
"Region","VSCI Scores 2004-2006","VSCIVCPMI","60Pct",115,67.7186624020835,"",64.4887486202629,69.865142583858
"Region","VSCI Scores 2004-2006","VSCIVCPMI","65Pct",124,68.5931678956409,"",66.5632833210003,71.2801849311938
"Region","VSCI Scores 2004-2006","VSCIVCPMI","70Pct",135,70.0401830761319,"",68.0059333542758,74.4811562576931
"Region","VSCI Scores 2004-2006","VSCIVCPMI","75Pct",148,72.0032744017653,"",69.8330050778557,75.2864554000925
"Region","VSCI Scores 2004-2006","VSCIVCPMI","80Pct",161,74.9781517726615,"",71.2392565037141,76.2405711448949
"Region","VSCI Scores 2004-2006","VSCIVCPMI","85Pct",164,75.6526386637768,"",74.5614353635056,77.9272948928546
"Region","VSCI Scores 2004-2006","VSCIVCPMI","90Pct",172,77.6662841133674,"",75.6020809698984,79.5998286074698
"Region","VSCI Scores 2004-2006","VSCIVCPMI","95Pct",176,79.31293102727,"",77.698809187501,81.3266652379264
"Region","VSCI Scores 2004-2006","VSCIVCPMI","99Pct",182,80.9990067879017,"",79.6305014212921,86.29745305
"Region","VSCI Scores 2004-2006","VSCIVCPMI","Mean",186,60.2949683921413,"1.37423262895581",57.6015219330081,62.9884148512745
"Region","VSCI Scores 2004-2006","VSCIVCPMI","Variance",186,236.499653807209,"33.4147273247334",171.007991697505,301.991315916913
"Region","VSCI Scores 2004-2006","VSCIVCPMI","Std. Deviation",186,15.3785452435271,"1.08640729001327",13.2492260825593,17.5078644044948
"Region","VSCI Scores 2007-2010","VSCIVCPMI","1Pct",2,28.7220011942124,"",15.8967343,29.1420053014261
"Region","VSCI Scores 2007-2010","VSCIVCPMI","5Pct",7,37.8005039044208,"",28.8597634771088,38.9163717913371
"Region","VSCI Scores 2007-2010","VSCIVCPMI","10Pct",13,39.1140081224682,"",34.6863065965139,46.6389547536869
"Region","VSCI Scores 2007-2010","VSCIVCPMI","15Pct",21,46.4555364454229,"",38.9244489203846,49.7381885199121
"Region","VSCI Scores 2007-2010","VSCIVCPMI","20Pct",23,47.9270134520443,"",43.0994523743454,51.0247154916285
"Region","VSCI Scores 2007-2010","VSCIVCPMI","25Pct",32,50.4602647544088,"",47.1516704848612,54.7179813744749
"Region","VSCI Scores 2007-2010","VSCIVCPMI","30Pct",40,53.2761127775833,"",49.9125378141257,56.952990031658
"Region","VSCI Scores 2007-2010","VSCIVCPMI","35Pct",48,55.5451519804999,"",50.8655177645723,59.6607462226664
"Region","VSCI Scores 2007-2010","VSCIVCPMI","40Pct",53,57.4385133861734,"",54.3387537252853,61.594311207782
"Region","VSCI Scores 2007-2010","VSCIVCPMI","45Pct",67,60.2855125936435,"",55.7257070692645,62.5971618070421
"Region","VSCI Scores 2007-2010","VSCIVCPMI","50Pct",77,61.921232567227,"",58.6308167637402,65.197876550425
"Region","VSCI Scores 2007-2010","VSCIVCPMI","55Pct",86,63.8565567978058,"",61.1077753951041,68.1246215811858
"Region","VSCI Scores 2007-2010","VSCIVCPMI","60Pct",97,66.8815808210015,"",62.3290841186945,69.0270925843732
"Region","VSCI Scores 2007-2010","VSCIVCPMI","65Pct",106,68.7195543061027,"",64.9776300537923,70.5068105959475
"Region","VSCI Scores 2007-2010","VSCIVCPMI","70Pct",112,69.5555052422748,"",67.9790365238179,72.0045754134407
"Region","VSCI Scores 2007-2010","VSCIVCPMI","75Pct",128,71.4942299241985,"",69.0267808745868,74.1412281634581
"Region","VSCI Scores 2007-2010","VSCIVCPMI","80Pct",137,73.3901025876052,"",70.4936507840515,76.1643669755053
"Region","VSCI Scores 2007-2010","VSCIVCPMI","85Pct",147,75.1817103577174,"",72.039797051584,79.184957069705
"Region","VSCI Scores 2007-2010","VSCIVCPMI","90Pct",157,77.5535405600892,"",74.6505536970344,82.1524201687336
"Region","VSCI Scores 2007-2010","VSCIVCPMI","95Pct",165,81.9841021595461,"",77.2280778934799,84.8
"Region","VSCI Scores 2007-2010","VSCIVCPMI","99Pct",167,83.6555967345708,"",82.0346644564779,84.8
"Region","VSCI Scores 2007-2010","VSCIVCPMI","Mean",168,60.725484464546,"1.29728437046502",58.1828538207279,63.2681151083642
"Region","VSCI Scores 2007-2010","VSCIVCPMI","Variance",168,195.544101540092,"21.4590661803115",153.48510468482,237.603098395364
"Region","VSCI Scores 2007-2010","VSCIVCPMI","Std. Deviation",168,13.9837084330335,"0.767288101116977",12.4798513890781,15.4875654769889
"Region","VSCI Scores 2011-2014","VSCIVCPMI","1Pct",1,24.08,"",24.08,37.1600232231333
"Region","VSCI Scores 2011-2014","VSCIVCPMI","5Pct",4,37.2492289308689,"",24.08,37.8442907632469
"Region","VSCI Scores 2011-2014","VSCIVCPMI","10Pct",7,39.0157242625915,"",36.808611887679,43.1989493360782
"Region","VSCI Scores 2011-2014","VSCIVCPMI","15Pct",13,42.110884014193,"",37.4766546669915,47.3157251282403
"Region","VSCI Scores 2011-2014","VSCIVCPMI","20Pct",20,44.9340004419442,"",40.4992817935641,52.128843339175
"Region","VSCI Scores 2011-2014","VSCIVCPMI","25Pct",27,50.8827277647774,"",43.2493171588935,55.8123376777243
"Region","VSCI Scores 2011-2014","VSCIVCPMI","30Pct",38,53.8967088559986,"",46.828895739652,58.4815568581994
"Region","VSCI Scores 2011-2014","VSCIVCPMI","35Pct",53,56.4976701316923,"",51.3022382339038,59.4856859677498
"Region","VSCI Scores 2011-2014","VSCIVCPMI","40Pct",61,58.747317913329,"",54.7745562171918,61.2684015402868
"Region","VSCI Scores 2011-2014","VSCIVCPMI","45Pct",66,59.7185147002142,"",57.270768464179,63.4699279550528
"Region","VSCI Scores 2011-2014","VSCIVCPMI","50Pct",77,61.7017764197199,"",58.8037331263355,64.5866654681116
"Region","VSCI Scores 2011-2014","VSCIVCPMI","55Pct",89,63.6947641614671,"",59.9730249511611,66.5424898828196
"Region","VSCI Scores 2011-2014","VSCIVCPMI","60Pct",96,64.5896554336286,"",62.0728480155036,67.5412843960585
"Region","VSCI Scores 2011-2014","VSCIVCPMI","65Pct",100,66.5498126290532,"",63.9071663751259,68.7920415757347
"Region","VSCI Scores 2011-2014","VSCIVCPMI","70Pct",112,67.7639431137294,"",65.9320319746578,71.408736649506
"Region","VSCI Scores 2011-2014","VSCIVCPMI","75Pct",124,69.0682170958402,"",67.5059220223399,72.5682489292476
"Region","VSCI Scores 2011-2014","VSCIVCPMI","80Pct",143,72.443261732344,"",68.6285999350835,74.5194574870899
"Region","VSCI Scores 2011-2014","VSCIVCPMI","85Pct",152,74.499246803392,"",71.4613342240989,77.3055254554136
"Region","VSCI Scores 2011-2014","VSCIVCPMI","90Pct",160,76.6713635449563,"",74.4951508049501,81.08106801452
"Region","VSCI Scores 2011-2014","VSCIVCPMI","95Pct",169,81.0308920336065,"",76.7545800483488,83.328108237145
"Region","VSCI Scores 2011-2014","VSCIVCPMI","99Pct",172,82.2144342522391,"",81.8889695706966,88.14
"Region","VSCI Scores 2011-2014","VSCIVCPMI","Mean",175,59.8791787142327,"1.3679772336505",57.197992604607,62.5603648238585
"Region","VSCI Scores 2011-2014","VSCIVCPMI","Variance",175,185.994528886584,"25.0118732041863",136.972158220497,235.016899552672
"Region","VSCI Scores 2011-2014","VSCIVCPMI","Std. Deviation",175,13.6379811147612,"0.916993248257045",11.840707374111,15.4352548554115
"Region","IR2008","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,21.698888476257
"Region","IR2008","VSCIVCPMI","5Pct",5,23.9346534381334,"",14.3340510658174,34.0745411565401
"Region","IR2008","VSCIVCPMI","10Pct",16,36.7323283390465,"",26.56204668754,41.1201914261762
"Region","IR2008","VSCIVCPMI","15Pct",29,41.1710129329073,"",36.2942636095961,45.1067742587864
"Region","IR2008","VSCIVCPMI","20Pct",43,44.7550126699435,"",40.3779943339309,47.7393025675797
"Region","IR2008","VSCIVCPMI","25Pct",54,47.0599877061674,"",44.2860851132504,51.3543419964836
"Region","IR2008","VSCIVCPMI","30Pct",69,50.8330184139543,"",46.5850609039218,54.6724507153865
"Region","IR2008","VSCIVCPMI","35Pct",83,54.4118503905351,"",49.9656776128331,56.2409892757777
"Region","IR2008","VSCIVCPMI","40Pct",98,56.0565773487405,"",53.1058400745747,60.0784905214341
"Region","IR2008","VSCIVCPMI","45Pct",121,59.9061843804169,"",55.2243834947178,61.9439007940052
"Region","IR2008","VSCIVCPMI","50Pct",137,61.2800429522053,"",58.3683447056671,63.6415560669329
"Region","IR2008","VSCIVCPMI","55Pct",158,63.5242766368998,"",61.0230500934127,65.5095644970745
"Region","IR2008","VSCIVCPMI","60Pct",176,65.3503976408665,"",62.5419319364151,66.8783685137851
"Region","IR2008","VSCIVCPMI","65Pct",183,66.1293955707764,"",64.641086065121,68.004610700782
"Region","IR2008","VSCIVCPMI","70Pct",199,67.8393120722899,"",66.0101109371147,70.0135447126383
"Region","IR2008","VSCIVCPMI","75Pct",216,69.8601117908666,"",67.7789553493252,71.4901989912359
"Region","IR2008","VSCIVCPMI","80Pct",232,71.3482729738517,"",69.8197723055206,72.5720219850079
"Region","IR2008","VSCIVCPMI","85Pct",246,72.5491906312217,"",71.4832624156685,73.9616957440746
"Region","IR2008","VSCIVCPMI","90Pct",259,74.0016008011503,"",72.9176125683603,75.3387704468151
"Region","IR2008","VSCIVCPMI","95Pct",272,75.6005210421763,"",75.1307184072117,77.8193967620775
"Region","IR2008","VSCIVCPMI","99Pct",293,80.3657510680598,"",79.6123262754254,82.542154031512
"Region","IR2008","VSCIVCPMI","Mean",299,57.7506193133521,"1.10941754251688",55.5762008862021,59.9250377405021
"Region","IR2008","VSCIVCPMI","Variance",299,228.549247108141,"28.364266773416",172.95630578436,284.142188431923
"Region","IR2008","VSCIVCPMI","Std. Deviation",299,15.1178453196261,"0.938105469851358",13.2791923850174,16.9564982542348
"Region","IR2010","VSCIVCPMI","1Pct",1,18.105,"",18.105,22.5298079511834
"Region","IR2010","VSCIVCPMI","5Pct",5,26.8294569502114,"",21.6341048701639,34.1130382938702
"Region","IR2010","VSCIVCPMI","10Pct",18,39.2326936202902,"",27.5111460854355,43.9206708513143
"Region","IR2010","VSCIVCPMI","15Pct",36,45.2062120239502,"",39.3044084952651,47.063423468551
"Region","IR2010","VSCIVCPMI","20Pct",45,47.0641698586182,"",43.5415860996101,50.723272014871
"Region","IR2010","VSCIVCPMI","25Pct",59,50.0760657698639,"",47.0539477820904,53.5330100781032
"Region","IR2010","VSCIVCPMI","30Pct",71,53.112408631185,"",49.6122851565834,56.0615932785458
"Region","IR2010","VSCIVCPMI","35Pct",89,55.6779476552112,"",52.7915621526944,59.0252189886539
"Region","IR2010","VSCIVCPMI","40Pct",100,58.1462857791271,"",54.747495189023,61.0849713225667
"Region","IR2010","VSCIVCPMI","45Pct",118,60.4787237524734,"",56.4969901222375,63.4656753748046
"Region","IR2010","VSCIVCPMI","50Pct",134,62.0257854422928,"",59.956889883676,65.3234621847486
"Region","IR2010","VSCIVCPMI","55Pct",161,65.0724376421658,"",61.4881163374217,66.9251440329592
"Region","IR2010","VSCIVCPMI","60Pct",171,66.3976924559222,"",63.973650242928,67.997384098703
"Region","IR2010","VSCIVCPMI","65Pct",184,67.8394326837128,"",66.0509956791542,69.8774425241164
"Region","IR2010","VSCIVCPMI","70Pct",203,69.757739819827,"",67.7216906896715,71.2198512622682
"Region","IR2010","VSCIVCPMI","75Pct",214,70.6068068315882,"",69.0914505896317,73.7096798804861
"Region","IR2010","VSCIVCPMI","80Pct",236,73.2553052457862,"",70.4375199430439,75.2167216329391
"Region","IR2010","VSCIVCPMI","85Pct",253,75.1560955782996,"",73.117680154554,76.7013903145311
"Region","IR2010","VSCIVCPMI","90Pct",260,76.6354137328388,"",75.2897220339878,79.1202034898986
"Region","IR2010","VSCIVCPMI","95Pct",271,79.2507406407704,"",77.6568208796174,80.5543123231903
"Region","IR2010","VSCIVCPMI","99Pct",282,81.0215598999636,"",79.7245495100072,86.29745305
"Region","IR2010","VSCIVCPMI","Mean",287,59.6678704299406,"1.08357806353851",57.5440964509675,61.7916444089138
"Region","IR2010","VSCIVCPMI","Variance",287,222.749233973505,"26.3430045826861",171.117893746866,274.380574200143
"Region","IR2010","VSCIVCPMI","Std. Deviation",287,14.9247858937241,"0.882525376587259",13.1950679401704,16.6545038472777
"Region","IR2012","VSCIVCPMI","1Pct",1,18.105,"",18.105,24.2577484006597
"Region","IR2012","VSCIVCPMI","5Pct",8,32.6561097410688,"",21.6305596033637,39.49176107454
"Region","IR2012","VSCIVCPMI","10Pct",17,39.9428746069903,"",33.4635034751715,45.9971761777692
"Region","IR2012","VSCIVCPMI","15Pct",32,46.0336408134623,"",40.0232450507211,49.565889820913
"Region","IR2012","VSCIVCPMI","20Pct",45,49.5832130741168,"",45.9784769575364,52.9189444181511
"Region","IR2012","VSCIVCPMI","25Pct",61,52.6267857170376,"",48.7673824321061,55.5695418688374
"Region","IR2012","VSCIVCPMI","30Pct",75,55.0890187352476,"",51.1721771255435,57.4643301078953
"Region","IR2012","VSCIVCPMI","35Pct",83,56.8488559060992,"",54.4514142246591,60.0534145952327
"Region","IR2012","VSCIVCPMI","40Pct",99,59.6322986706179,"",56.1608486895605,61.6340181896021
"Region","IR2012","VSCIVCPMI","45Pct",115,61.186521350564,"",58.8889512950917,63.7233038318414
"Region","IR2012","VSCIVCPMI","50Pct",132,63.2247133917135,"",60.8460358082256,66.2975588041234
"Region","IR2012","VSCIVCPMI","55Pct",146,65.2887107885325,"",62.2909544917916,68.0090615829864
"Region","IR2012","VSCIVCPMI","60Pct",165,67.6922294340347,"",64.7416307860276,69.0187857479971
"Region","IR2012","VSCIVCPMI","65Pct",175,68.5865745851059,"",67.2681885975403,70.3266002309455
"Region","IR2012","VSCIVCPMI","70Pct",191,69.9569548080256,"",68.1820450699459,71.8558463523846
"Region","IR2012","VSCIVCPMI","75Pct",207,71.5016130312731,"",69.8575599761767,74.9027013369445
"Region","IR2012","VSCIVCPMI","80Pct",229,74.6066328217917,"",71.2947049410617,75.8182020568859
"Region","IR2012","VSCIVCPMI","85Pct",237,75.6512457891367,"",74.5547664520895,77.7237369892803
"Region","IR2012","VSCIVCPMI","90Pct",249,77.7041101948282,"",75.6612788041279,79.6584848638291
"Region","IR2012","VSCIVCPMI","95Pct",258,79.6826789520623,"",78.1472104320588,82.3071253821325
"Region","IR2012","VSCIVCPMI","99Pct",266,83.1039614308441,"",81.3542809700999,86.29745305
"Region","IR2012","VSCIVCPMI","Mean",269,61.0892273863381,"1.07246025057078",58.9872439203685,63.1912108523076
"Region","IR2012","VSCIVCPMI","Variance",269,210.827947686305,"25.5496891798856",160.751477077537,260.904418295074
"Region","IR2012","VSCIVCPMI","Std. Deviation",269,14.5199155536906,"0.879815350351386",12.7955091539564,16.2443219534248
"Region","IR2014","VSCIVCPMI","1Pct",1,22.2505149990419,"",17.379260538024,27.1030404457176
"Region","IR2014","VSCIVCPMI","5Pct",11,38.1782944997386,"",28.9724698700067,39.2408112324334
"Region","IR2014","VSCIVCPMI","10Pct",17,39.739628666372,"",38.3939724279923,46.2118857332427
"Region","IR2014","VSCIVCPMI","15Pct",32,46.5185727879724,"",39.7397977258041,47.9628804129149
"Region","IR2014","VSCIVCPMI","20Pct",39,47.9988066453229,"",45.9617957756295,50.8023671302041
"Region","IR2014","VSCIVCPMI","25Pct",53,50.4775448643625,"",47.8847158912504,54.5864547260201
"Region","IR2014","VSCIVCPMI","30Pct",71,54.196887932808,"",49.9878492658945,56.3496492732205
"Region","IR2014","VSCIVCPMI","35Pct",79,55.7093033691883,"",53.2052991455852,58.9482611295108
"Region","IR2014","VSCIVCPMI","40Pct",88,57.9131564176075,"",55.5330380363685,61.03244176982
"Region","IR2014","VSCIVCPMI","45Pct",105,60.0479439757696,"",56.9502593557473,62.2956628788612
"Region","IR2014","VSCIVCPMI","50Pct",123,61.7906227170946,"",59.6613727410546,65.2544691018137
"Region","IR2014","VSCIVCPMI","55Pct",141,64.9914253889585,"",61.2855492983489,67.9509131107872
"Region","IR2014","VSCIVCPMI","60Pct",155,66.5644698834516,"",63.198586962644,69.0278219041744
"Region","IR2014","VSCIVCPMI","65Pct",170,68.7344687082257,"",65.6224856657918,70.7983337144018
"Region","IR2014","VSCIVCPMI","70Pct",186,69.9018096389365,"",68.6840336189252,73.0967077787362
"Region","IR2014","VSCIVCPMI","75Pct",207,72.0137754506474,"",69.8003227839929,75.1890581105971
"Region","IR2014","VSCIVCPMI","80Pct",226,75.0300361032468,"",71.9588478126263,76.6794182644212
"Region","IR2014","VSCIVCPMI","85Pct",235,76.2541231328378,"",74.7709172179578,78.9746444617074
"Region","IR2014","VSCIVCPMI","90Pct",245,78.1996899622603,"",76.2211805980889,80.767270231818
"Region","IR2014","VSCIVCPMI","95Pct",254,80.527575936882,"",79.2172793965192,82.5574974356002
"Region","IR2014","VSCIVCPMI","99Pct",259,83.0364690440041,"",82.003421137834,86.0234306
"Region","IR2014","VSCIVCPMI","Mean",261,61.118626509758,"1.02458036297526",59.1104858990595,63.1267671204565
"Region","IR2014","VSCIVCPMI","Variance",261,194.252887885609,"16.7123099054251",161.497362372503,227.008413398714
"Region","IR2014","VSCIVCPMI","Std. Deviation",261,13.9374634667004,"0.599546321515188",12.7623742694672,15.1125526639336
"Region","IR2016","VSCIVCPMI","1Pct",1,19.8243389639078,"",16.4426824467275,23.2059954810882
"Region","IR2016","VSCIVCPMI","5Pct",9,36.6492741735312,"",22.7025076142117,38.8781602877438
"Region","IR2016","VSCIVCPMI","10Pct",16,39.2656063951519,"",36.6983915602606,44.0298087449995
"Region","IR2016","VSCIVCPMI","15Pct",27,44.0740050492805,"",38.9900526319094,48.7650136140696
"Region","IR2016","VSCIVCPMI","20Pct",33,47.9256564669624,"",43.5479668154793,50.9356322298108
"Region","IR2016","VSCIVCPMI","25Pct",45,50.7871217741473,"",47.543795629435,54.5440278922495
"Region","IR2016","VSCIVCPMI","30Pct",57,53.4178162748425,"",50.327690946382,56.1899880864072
"Region","IR2016","VSCIVCPMI","35Pct",70,55.6445591735242,"",52.0500176662047,58.5272045536512
"Region","IR2016","VSCIVCPMI","40Pct",83,58.0713497696915,"",54.7238579859248,61.003332828961
"Region","IR2016","VSCIVCPMI","45Pct",95,59.6655957806019,"",57.3071044343105,61.7925684157635
"Region","IR2016","VSCIVCPMI","50Pct",110,61.5945455564447,"",59.4080992649637,63.8841472232733
"Region","IR2016","VSCIVCPMI","55Pct",121,62.5252793150643,"",61.2088749956681,66.5470419590853
"Region","IR2016","VSCIVCPMI","60Pct",139,66.3244463791079,"",62.2952932014559,68.5486355103324
"Region","IR2016","VSCIVCPMI","65Pct",154,68.2404848577112,"",65.0894879672341,69.0627830549344
"Region","IR2016","VSCIVCPMI","70Pct",165,69.0280051742511,"",67.7479931668867,71.4034326514182
"Region","IR2016","VSCIVCPMI","75Pct",188,71.1647276808689,"",69.0265816615602,73.3754788920193
"Region","IR2016","VSCIVCPMI","80Pct",203,73.2158549370198,"",70.8110716868688,75.6544551525839
"Region","IR2016","VSCIVCPMI","85Pct",219,75.5448545165811,"",73.2034046518877,77.3238448149216
"Region","IR2016","VSCIVCPMI","90Pct",234,77.3226575263615,"",75.6168773381958,81.2249384752789
"Region","IR2016","VSCIVCPMI","95Pct",247,81.4586259500223,"",77.3937711397834,83.3989263748475
"Region","IR2016","VSCIVCPMI","99Pct",251,83.8185013041578,"",82.0473979165672,88.14
"Region","IR2016","VSCIVCPMI","Mean",254,60.3668003152479,"1.07546127690336",58.2589349457498,62.4746656847459
"Region","IR2016","VSCIVCPMI","Variance",254,196.341241764493,"21.3016492967616",154.590776331537,238.091707197449
"Region","IR2016","VSCIVCPMI","Std. Deviation",254,14.0121819059165,"0.760111788434864",12.5223901763598,15.5019736354731
"Region","IR2018","VSCIVCPMI","1Pct",1,20.4053081701673,"",16.99690543057,23.8137109097646
"Region","IR2018","VSCIVCPMI","5Pct",9,36.9661725909418,"",28.6766200563344,37.6183363617517
"Region","IR2018","VSCIVCPMI","10Pct",14,38.2956518396099,"",37.0582974495233,41.5360567025223
"Region","IR2018","VSCIVCPMI","15Pct",23,41.5611869860761,"",38.0029557341481,46.7191556339435
"Region","IR2018","VSCIVCPMI","20Pct",35,46.3852174295924,"",40.5453783631095,49.0935102302113
"Region","IR2018","VSCIVCPMI","25Pct",40,47.9180785964441,"",43.8297333417048,52.302659296482
"Region","IR2018","VSCIVCPMI","30Pct",50,50.8892908125271,"",47.8023658792009,55.838525593084
"Region","IR2018","VSCIVCPMI","35Pct",68,54.7183632139452,"",50.426148033521,58.6204464843881
"Region","IR2018","VSCIVCPMI","40Pct",87,57.4534579264835,"",53.3822860623982,59.7304414256598
"Region","IR2018","VSCIVCPMI","45Pct",100,59.5066106232925,"",55.9981841873707,62.1234619820991
"Region","IR2018","VSCIVCPMI","50Pct",116,61.6896884681737,"",58.7870845781976,64.1172319675048
"Region","IR2018","VSCIVCPMI","55Pct",135,63.6869951642671,"",60.4646655811563,66.3576881321027
"Region","IR2018","VSCIVCPMI","60Pct",145,65.0639790297173,"",62.712286230732,67.6403804856323
"Region","IR2018","VSCIVCPMI","65Pct",158,67.3635388963356,"",64.5896629500524,68.7847787193047
"Region","IR2018","VSCIVCPMI","70Pct",173,68.7143034281064,"",66.6419975212609,71.4132050754873
"Region","IR2018","VSCIVCPMI","75Pct",196,70.1513502854864,"",68.4368254471398,73.1965370947739
"Region","IR2018","VSCIVCPMI","80Pct",212,72.5532187090738,"",69.9022574384969,74.5128456960861
"Region","IR2018","VSCIVCPMI","85Pct",226,74.5072062855825,"",72.5344731220766,76.6003469503652
"Region","IR2018","VSCIVCPMI","90Pct",239,76.5830650103563,"",74.5187991157016,79.5478293993224
"Region","IR2018","VSCIVCPMI","95Pct",253,81.0034461998613,"",77.310538099607,82.1017153086415
"Region","IR2018","VSCIVCPMI","99Pct",257,82.1649251441595,"",81.618449424575,88.14
"Region","IR2018","VSCIVCPMI","Mean",261,59.4724118522427,"1.10253577951677",57.311481432723,61.6333422717624
"Region","IR2018","VSCIVCPMI","Variance",261,202.630585077764,"19.2503010917177",164.900688246445,240.360481909083
"Region","IR2018","VSCIVCPMI","Std. Deviation",261,14.2348370232245,"0.676168650905882",12.909570819974,15.5601032264751
"Region","Small","VSCIVCPMI","1Pct",2,16.8265267460585,"",14.15835219,22.2896868944728
"Region","Small","VSCIVCPMI","5Pct",13,31.9663139973697,"",23.0137187949194,37.1455035514195
"Region","Small","VSCIVCPMI","10Pct",26,38.3152449027763,"",34.1728008936313,39.9097915061398
"Region","Small","VSCIVCPMI","15Pct",43,41.207268166662,"",38.9272651928065,44.322500909021
"Region","Small","VSCIVCPMI","20Pct",62,45.943994301249,"",42.232343471981,47.7660989379277
"Region","Small","VSCIVCPMI","25Pct",77,47.8171137914559,"",46.0019665414541,50.7350086973615
"Region","Small","VSCIVCPMI","30Pct",94,50.8066807109804,"",47.8352267213214,54.540305789884
"Region","Small","VSCIVCPMI","35Pct",113,54.5499021336063,"",50.7986498206371,56.1000170880274
"Region","Small","VSCIVCPMI","40Pct",134,56.0915459843824,"",54.5393552068452,59.0367382633086
"Region","Small","VSCIVCPMI","45Pct",152,59.0281031835844,"",56.0683770422166,61.2199789621954
"Region","Small","VSCIVCPMI","50Pct",170,61.2194646889874,"",59.0283743323243,62.8590579930877
